vertex_id,part_hint,mds0_norm,mds1_norm,mds2_norm,atlas_u_norm,atlas_v_norm
410,head,0.49036929,0.95046645,0.53457820,0.49036929,0.04953355
411,head,0.49047107,0.99981695,0.29973888,0.49047107,0.00018305
412,head,0.49066386,0.99889952,0.37430111,0.49066386,0.00110048
413,head,0.48979250,0.98684400,0.16645019,0.48979250,0.01315600
414,head,0.49019966,0.99587375,0.22472838,0.49019966,0.00412625
415,head,0.49414423,0.89920783,0.54269105,0.49414423,0.10079217
416,head,0.49486938,0.89280760,0.53584003,0.49486938,0.10719240
417,head,0.49936426,0.92128092,0.54741257,0.49936426,0.07871908
418,head,0.49891853,0.92136753,0.55003572,0.49891853,0.07863247
419,head,0.49647734,0.91398180,0.54739892,0.49647734,0.08601820
420,head,0.50046355,0.91889989,0.54959345,0.50046355,0.08110011
421,head,0.50906432,0.94414872,0.48656088,0.50906432,0.05585128
422,head,0.49997446,0.91125560,0.15723181,0.49997446,0.08874440
423,head,0.49900395,0.88723034,0.16733971,0.49900395,0.11276966
424,head,0.49859503,0.87908071,0.16452086,0.49859503,0.12091929
425,head,0.51754105,0.87400448,0.17044851,0.51754105,0.12599552
426,head,0.50680393,0.87244761,0.16309388,0.50680393,0.12755239
427,head,0.49707666,0.92342746,0.55125451,0.49707666,0.07657254
428,head,0.49845487,0.92310596,0.54577410,0.49845487,0.07689404
429,head,0.49492875,0.92749029,0.54812437,0.49492875,0.07250971
430,head,0.49927711,0.91360652,0.53997076,0.49927711,0.08639348
431,head,0.49804628,0.92438442,0.54475778,0.49804628,0.07561558
432,head,0.49797514,0.92543876,0.54358560,0.49797514,0.07456124
433,head,0.49434835,0.92480737,0.55512571,0.49434835,0.07519263
434,head,0.49665445,0.92355973,0.55226123,0.49665445,0.07644027
435,head,0.50733793,0.94227606,0.49626219,0.50733793,0.05772394
436,head,0.50938332,0.94389433,0.49186569,0.50938332,0.05610567
437,head,0.49306709,0.92566717,0.55494064,0.49306709,0.07433283
438,head,0.49382678,0.92662799,0.55155098,0.49382678,0.07337201
439,head,0.49111784,0.92528391,0.55675322,0.49111784,0.07471609
440,head,0.51879001,0.86574161,0.36623263,0.51879001,0.13425839
441,head,0.52860779,0.86806011,0.34127578,0.52860779,0.13193989
442,head,0.49590832,0.91358393,0.54770017,0.49590832,0.08641607
443,head,0.49525645,0.91285157,0.54672307,0.49525645,0.08714843
444,head,0.49095052,0.99427652,0.43803903,0.49095052,0.00572348
445,head,0.48839036,0.91956443,0.13906126,0.48839036,0.08043557
446,head,0.48979250,0.93051589,0.12009068,0.48979250,0.06948411
447,head,0.55295831,0.93301386,0.34149081,0.55295831,0.06698614
448,head,0.55314535,0.93066114,0.33674935,0.55314535,0.06933886
449,head,0.55380368,0.93389374,0.33605418,0.55380368,0.06610626
450,head,0.55315566,0.93732649,0.34238601,0.55315566,0.06267351
451,head,0.49750206,0.86839181,0.42971370,0.49750206,0.13160819
452,head,0.53748643,0.86999279,0.31227002,0.53748643,0.13000721
453,head,0.49729255,0.87192225,0.16085434,0.49729255,0.12807775
454,head,0.52252156,0.94414884,0.46986032,0.52252156,0.05585116
455,head,0.52255070,0.94426352,0.47083879,0.52255070,0.05573648
456,head,0.50928181,0.94429147,0.48575309,0.50928181,0.05570853
457,head,0.48979250,0.94425362,0.11029451,0.48979250,0.05574638
458,head,0.49929512,0.90878874,0.53441715,0.49929512,0.09121126
459,head,0.49837729,0.91150719,0.53335965,0.49837729,0.08849281
460,head,0.48943740,0.88835305,0.16644789,0.48943740,0.11164695
461,head,0.49519214,0.88251692,0.46656156,0.49519214,0.11748308
462,head,0.49191922,0.92565531,0.55554706,0.49191922,0.07434469
463,head,0.48889267,0.91096342,0.15417975,0.48889267,0.08903658
464,head,0.55472159,0.94020683,0.30548748,0.55472159,0.05979317
465,head,0.55515242,0.93491948,0.31611714,0.55515242,0.06508052
466,head,0.55515242,0.93491948,0.31611714,0.55515242,0.06508052
467,head,0.55515242,0.93491948,0.31611714,0.55515242,0.06508052
468,head,0.55403048,0.94095445,0.32696030,0.55403048,0.05904555
469,head,0.55515242,0.93491948,0.31611714,0.55515242,0.06508052
470,head,0.55442446,0.94116670,0.31297296,0.55442446,0.05883330
471,head,0.55407846,0.94169456,0.31979436,0.55407846,0.05830544
472,head,0.55389011,0.94147360,0.32693002,0.55389011,0.05852640
473,head,0.55444789,0.93681943,0.33418205,0.55444789,0.06318057
474,head,0.55449808,0.94092888,0.31111848,0.55449808,0.05907112
475,head,0.55434674,0.94141763,0.31492969,0.55434674,0.05858237
476,head,0.55445260,0.94203919,0.31288958,0.55445260,0.05796081
477,head,0.55469841,0.94210523,0.30725539,0.55469841,0.05789477
478,head,0.55467051,0.94174659,0.30766752,0.55467051,0.05825341
479,head,0.55485576,0.94282800,0.30409116,0.55485576,0.05717200
480,head,0.55509043,0.94125062,0.29744691,0.55509043,0.05874938
481,head,0.55531019,0.94252008,0.29312333,0.55531019,0.05747992
482,head,0.55572474,0.93985081,0.28610247,0.55572474,0.06014919
483,head,0.55574590,0.94082671,0.28072309,0.55574590,0.05917329
484,head,0.55167031,0.92241985,0.34738705,0.55167031,0.07758015
485,head,0.54904091,0.92306870,0.31925961,0.54904091,0.07693130
486,head,0.55577117,0.93661076,0.27714756,0.55577117,0.06338924
487,head,0.55528569,0.93684822,0.27184725,0.55528569,0.06315178
488,head,0.55504715,0.93279618,0.27385220,0.55504715,0.06720382
489,head,0.55414510,0.93286014,0.26777005,0.55414510,0.06713986
490,head,0.55387175,0.92860621,0.27455175,0.55387175,0.07139379
491,head,0.55279207,0.92799020,0.27044547,0.55279207,0.07200980
492,head,0.55251241,0.92468852,0.27735731,0.55251241,0.07531148
493,head,0.55077279,0.92368317,0.27447477,0.55077279,0.07631683
494,head,0.55159056,0.92092448,0.28470343,0.55159056,0.07907552
495,head,0.54842383,0.91871893,0.28194863,0.54842383,0.08128107
496,head,0.55517697,0.94080788,0.29688585,0.55517697,0.05919212
497,head,0.55583304,0.93903875,0.28787026,0.55583304,0.06096125
498,head,0.55565149,0.94026333,0.28868061,0.55565149,0.05973667
499,head,0.55473137,0.94074136,0.30560929,0.55473137,0.05925864
500,head,0.55301684,0.92859596,0.30351794,0.55301684,0.07140404
501,head,0.55306071,0.92872888,0.30457482,0.55306071,0.07127112
502,head,0.55296266,0.92873466,0.30567908,0.55296266,0.07126534
503,head,0.55300754,0.92856777,0.30329406,0.55300754,0.07143223
504,head,0.54946941,0.92422432,0.31708378,0.54946941,0.07577568
505,head,0.54964221,0.92488843,0.31550550,0.54964221,0.07511157
506,head,0.55172426,0.92758363,0.31305900,0.55172426,0.07241637
507,head,0.54917431,0.92347252,0.31842673,0.54917431,0.07652748
508,head,0.54941970,0.92421514,0.31689456,0.54941970,0.07578486
509,head,0.54964221,0.92488843,0.31550550,0.54964221,0.07511157
510,head,0.54964221,0.92488843,0.31550550,0.54964221,0.07511157
511,head,0.54939502,0.92388302,0.31464416,0.54939502,0.07611698
512,head,0.54916310,0.92334253,0.31766084,0.54916310,0.07665747
513,head,0.54952145,0.92428607,0.31309411,0.54952145,0.07571393
514,head,0.54956436,0.92465293,0.31599131,0.54956436,0.07534707
515,head,0.54964221,0.92488843,0.31550550,0.54964221,0.07511157
516,head,0.54964751,0.92457992,0.31276324,0.54964751,0.07542008
517,head,0.55198485,0.92787385,0.35044536,0.55198485,0.07212615
518,head,0.55042338,0.92299449,0.27520746,0.55042338,0.07700551
519,head,0.55006397,0.92266250,0.30709037,0.55006397,0.07733750
520,head,0.55066341,0.92175680,0.30906779,0.55066341,0.07824320
521,head,0.54749835,0.91444576,0.29647037,0.54749835,0.08555424
522,head,0.54625076,0.91110754,0.32984486,0.54625076,0.08889246
523,head,0.54589677,0.91095853,0.31812724,0.54589677,0.08904147
524,head,0.55581361,0.93777949,0.28178039,0.55581361,0.06222051
525,head,0.55455655,0.93306929,0.27022728,0.55455655,0.06693071
526,head,0.54938191,0.92205584,0.31704512,0.54938191,0.07794416
527,head,0.55285984,0.92778456,0.27161637,0.55285984,0.07221544
528,head,0.55134213,0.92356181,0.30344987,0.55134213,0.07643819
529,head,0.55006397,0.92266250,0.30709037,0.55006397,0.07733750
530,head,0.55330318,0.92519134,0.27855706,0.55330318,0.07480866
531,head,0.54904091,0.92306870,0.31925961,0.54904091,0.07693130
532,head,0.54991150,0.92121655,0.32105526,0.54991150,0.07878345
533,head,0.55034143,0.92069072,0.31757167,0.55034143,0.07930928
534,head,0.54960746,0.92244071,0.31432822,0.54960746,0.07755929
535,head,0.55117726,0.92420316,0.30525616,0.55117726,0.07579684
536,head,0.54957038,0.92378974,0.31010631,0.54957038,0.07621026
537,head,0.55227429,0.92767978,0.30596507,0.55227429,0.07232022
538,head,0.54957169,0.92389053,0.31044337,0.54957169,0.07610947
539,head,0.54957503,0.92414486,0.31129402,0.54957503,0.07585514
540,head,0.54957038,0.92378974,0.31010631,0.54957038,0.07621026
541,head,0.54957765,0.92434359,0.31195906,0.54957765,0.07565641
542,head,0.55229855,0.92782396,0.30576167,0.55229855,0.07217604
543,head,0.54957938,0.92447078,0.31238413,0.54957938,0.07552922
544,head,0.55269599,0.92824101,0.30437851,0.55269599,0.07175899
545,head,0.55300754,0.92856777,0.30329406,0.55300754,0.07143223
546,head,0.55301511,0.92859071,0.30347636,0.55301511,0.07140929
547,head,0.55300754,0.92856777,0.30329406,0.55300754,0.07143223
548,head,0.55424976,0.92870867,0.27622169,0.55424976,0.07129133
549,head,0.55334854,0.92835605,0.30177554,0.55334854,0.07164395
550,head,0.55306906,0.92785364,0.30264229,0.55306906,0.07214636
551,head,0.55586761,0.93314785,0.27929434,0.55586761,0.06685215
552,head,0.55534911,0.93277478,0.27600831,0.55534911,0.06722522
553,head,0.55636591,0.93340874,0.28173128,0.55636591,0.06659126
554,head,0.55300754,0.92856777,0.30329406,0.55300754,0.07143223
555,head,0.55588979,0.93821299,0.29159674,0.55588979,0.06178701
556,head,0.55644244,0.93574852,0.28319672,0.55644244,0.06425148
557,head,0.55588692,0.93612421,0.27847680,0.55588692,0.06387579
558,head,0.55626357,0.93727130,0.28820342,0.55626357,0.06272870
559,head,0.55584079,0.93836761,0.29228210,0.55584079,0.06163239
560,head,0.55585003,0.93833852,0.29215258,0.55585003,0.06166148
561,head,0.55613637,0.93754655,0.28901172,0.55613637,0.06245345
562,head,0.55458921,0.94063443,0.30882224,0.55458921,0.05936557
563,head,0.55452526,0.94084114,0.31043404,0.55452526,0.05915886
564,head,0.55472159,0.94020683,0.30548748,0.55472159,0.05979317
565,head,0.55470276,0.94026768,0.30596256,0.55470276,0.05973232
566,head,0.55477917,0.94013500,0.30484146,0.55477917,0.05986500
567,head,0.55469984,0.94027734,0.30603710,0.55469984,0.05972266
568,head,0.55475980,0.94015920,0.30505911,0.55475980,0.05984080
569,head,0.55515242,0.93491948,0.31611714,0.55515242,0.06508052
570,head,0.50457245,0.85161132,0.38363642,0.50457245,0.14838868
571,head,0.50250393,0.85733753,0.39247394,0.50250393,0.14266247
572,head,0.49654528,0.85562789,0.39778534,0.49654528,0.14437211
573,head,0.49634638,0.85121298,0.39187834,0.49634638,0.14878702
574,head,0.55512238,0.93970615,0.30098790,0.55512238,0.06029385
575,head,0.55521470,0.93959081,0.29995120,0.55521470,0.06040919
576,head,0.55527037,0.93961984,0.29903212,0.55527037,0.06038016
577,head,0.55299705,0.92881268,0.30613762,0.55299705,0.07118732
578,head,0.55307937,0.92878532,0.30502349,0.55307937,0.07121468
579,head,0.55519015,0.93468112,0.31606069,0.55519015,0.06531888
580,head,0.55515242,0.93491948,0.31611714,0.55515242,0.06508052
581,head,0.55193663,0.92795616,0.31174165,0.55193663,0.07204384
582,head,0.55204725,0.92815012,0.31105542,0.55204725,0.07184988
583,head,0.55193061,0.92798984,0.30841908,0.55193061,0.07201016
584,head,0.52733064,0.84502029,0.35047764,0.52733064,0.15497971
585,head,0.53815836,0.84907866,0.32670042,0.53815836,0.15092134
586,head,0.53687495,0.85326403,0.32555199,0.53687495,0.14673597
587,head,0.52697635,0.84956223,0.35142520,0.52697635,0.15043777
588,head,0.53247792,0.83007592,0.35045487,0.53247792,0.16992408
589,head,0.53880405,0.81918901,0.37834731,0.53880405,0.18081099
590,head,0.55135608,0.81970918,0.37395340,0.55135608,0.18029082
591,head,0.54318672,0.83550066,0.33024710,0.54318672,0.16449934
592,head,0.55143428,0.81298947,0.38974640,0.55143428,0.18701053
593,head,0.53832579,0.81124109,0.39511788,0.53832579,0.18875891
594,torso,0.54461432,0.79530668,0.42187968,0.54461432,0.20469332
595,head,0.54370946,0.79499906,0.42254269,0.54370946,0.20500094
596,head,0.53451121,0.79304910,0.42710251,0.53451121,0.20695090
597,torso,0.53401220,0.79416615,0.42499021,0.53401220,0.20583385
598,torso,0.55520606,0.75697303,0.49970374,0.55520606,0.24302697
599,torso,0.54681325,0.75689512,0.49856228,0.54681325,0.24310488
600,torso,0.54011816,0.74777460,0.50874519,0.54011816,0.25222540
601,torso,0.54994631,0.74650925,0.51188606,0.54994631,0.25349075
602,head,0.59673578,0.80215394,0.39912224,0.59673578,0.19784606
603,torso,0.59884375,0.80517226,0.39142019,0.59884375,0.19482774
604,head,0.60617870,0.80774504,0.38464576,0.60617870,0.19225496
605,head,0.59734637,0.81114703,0.37841353,0.59734637,0.18885297
606,head,0.55757952,0.85625970,0.25695205,0.55757952,0.14374030
607,head,0.55424720,0.85893130,0.25523961,0.55424720,0.14106870
608,head,0.54920357,0.85036278,0.29483077,0.54920357,0.14963722
609,head,0.55232263,0.84687245,0.29545689,0.55232263,0.15312755
610,torso,0.58561182,0.77381045,0.46508035,0.58561182,0.22618955
611,torso,0.58180112,0.77463853,0.46376863,0.58180112,0.22536147
612,torso,0.58263236,0.76881087,0.47752082,0.58263236,0.23118913
613,torso,0.62116736,0.74181515,0.42878693,0.62116736,0.25818485
614,torso,0.59695625,0.70159590,0.45499983,0.59695625,0.29840410
615,torso,0.57186496,0.70142496,0.49838930,0.57186496,0.29857504
616,torso,0.56879795,0.68852037,0.49555245,0.56879795,0.31147963
617,torso,0.59557426,0.69066077,0.45476672,0.59557426,0.30933923
618,torso,0.63112307,0.71130514,0.26665312,0.63112307,0.28869486
619,torso,0.62884277,0.70078647,0.26829591,0.62884277,0.29921353
620,torso,0.62302071,0.69889241,0.17472678,0.62302071,0.30110759
621,torso,0.62630486,0.70914751,0.17249690,0.62630486,0.29085249
622,torso,0.56384951,0.79719669,0.41693884,0.56384951,0.20280331
623,head,0.57434845,0.79938364,0.41211867,0.57434845,0.20061636
624,head,0.56279933,0.79718244,0.41701150,0.56279933,0.20281756
625,torso,0.55493516,0.79632622,0.41930354,0.55493516,0.20367378
626,right_upper_arm,0.67961937,0.77868664,0.37065393,0.67961937,0.22131336
627,right_upper_arm,0.67280203,0.79458320,0.38103211,0.67280203,0.20541680
628,right_upper_arm,0.67335641,0.78257716,0.37953606,0.67335641,0.21742284
629,right_upper_arm,0.67115790,0.77038777,0.35621744,0.67115790,0.22961223
630,torso,0.61175913,0.64799237,0.28257260,0.61175913,0.35200763
631,torso,0.60928804,0.64029485,0.28520837,0.60928804,0.35970515
632,torso,0.60566479,0.64168364,0.23045240,0.60566479,0.35831636
633,torso,0.60878944,0.64936632,0.22602370,0.60878944,0.35063368
634,head,0.62929583,0.83111221,0.31713045,0.62929583,0.16888779
635,head,0.62852395,0.83737904,0.27794504,0.62852395,0.16262096
636,head,0.62186861,0.83859140,0.27289528,0.62186861,0.16140860
637,head,0.62093675,0.83147317,0.31936368,0.62093675,0.16852683
638,torso,0.59393698,0.79715407,0.41185284,0.59393698,0.20284593
639,torso,0.59805202,0.80168939,0.40007088,0.59805202,0.19831061
640,torso,0.58680487,0.80181956,0.40137553,0.58680487,0.19818044
641,torso,0.58831394,0.79846686,0.41009104,0.58831394,0.20153314
642,torso,0.63093877,0.72499347,0.16404335,0.63093877,0.27500653
643,torso,0.63347417,0.73213750,0.15596299,0.63347417,0.26786250
644,torso,0.63983291,0.73519039,0.22696158,0.63983291,0.26480961
645,torso,0.63534707,0.72582740,0.24162842,0.63534707,0.27417260
646,torso,0.63380200,0.72075236,0.25504816,0.63380200,0.27924764
647,torso,0.62808591,0.71706265,0.16636829,0.62808591,0.28293735
648,torso,0.58175403,0.79880947,0.41130176,0.58175403,0.20119053
649,head,0.59221822,0.79846281,0.40882120,0.59221822,0.20153719
650,head,0.57542926,0.79945880,0.41159278,0.57542926,0.20054120
651,torso,0.57199603,0.79766536,0.41592216,0.57199603,0.20233464
652,torso,0.53019309,0.73632777,0.51365882,0.53019309,0.26367223
653,torso,0.54982322,0.73566818,0.52085549,0.54982322,0.26433182
654,torso,0.60914803,0.63847727,0.34600553,0.60914803,0.36152273
655,torso,0.61043561,0.64524668,0.34459227,0.61043561,0.35475332
656,torso,0.59547162,0.64336479,0.42886904,0.59547162,0.35663521
657,torso,0.59227741,0.63259572,0.42994475,0.59227741,0.36740428
658,torso,0.55402762,0.70958847,0.51319194,0.55402762,0.29041153
659,torso,0.57972276,0.70933956,0.49097291,0.57972276,0.29066044
660,torso,0.57054120,0.71965623,0.50893700,0.57054120,0.28034377
661,torso,0.54112303,0.72314870,0.51995397,0.54112303,0.27685130
662,torso,0.56910062,0.63067758,0.45862600,0.56910062,0.36932242
663,torso,0.57248926,0.64088023,0.46232560,0.57248926,0.35911977
664,torso,0.55647385,0.63993841,0.47670597,0.55647385,0.36006159
665,torso,0.55387545,0.62859768,0.47092205,0.55387545,0.37140232
666,head,0.55035889,0.80273467,0.40631509,0.55035889,0.19726533
667,head,0.53738356,0.80319846,0.40749800,0.53738356,0.19680154
668,torso,0.56868601,0.76023227,0.49578214,0.56868601,0.23976773
669,torso,0.56000018,0.75802517,0.49866322,0.56000018,0.24197483
670,torso,0.55840355,0.74715757,0.51241219,0.55840355,0.25284243
671,torso,0.57511461,0.74426407,0.51055735,0.57511461,0.25573593
672,torso,0.60474056,0.80165231,0.39862251,0.60474056,0.19834769
673,torso,0.60273868,0.80303037,0.39573225,0.60273868,0.19696963
674,head,0.61480790,0.80357677,0.39311528,0.61480790,0.19642323
675,torso,0.60191864,0.80348134,0.39482433,0.60191864,0.19651866
676,torso,0.60393500,0.63208055,0.23294421,0.60393500,0.36791945
677,torso,0.60924208,0.63058901,0.29322958,0.60924208,0.36941099
678,torso,0.56679320,0.62000334,0.45665684,0.56679320,0.37999666
679,torso,0.55264181,0.61678922,0.46872336,0.55264181,0.38321078
680,torso,0.64657396,0.78174633,0.10649285,0.64657396,0.21825367
681,torso,0.64653236,0.78181612,0.10640717,0.64653236,0.21818388
682,torso,0.64545816,0.77472222,0.10746237,0.64545816,0.22527778
683,torso,0.64449269,0.77502424,0.10564297,0.64449269,0.22497576
684,torso,0.52063513,0.75461173,0.49158877,0.52063513,0.24538827
685,torso,0.52308124,0.74334258,0.50379515,0.52308124,0.25665742
686,torso,0.53423852,0.75248337,0.50062865,0.53423852,0.24751663
687,torso,0.53152537,0.76060086,0.48864436,0.53152537,0.23939914
688,torso,0.58496958,0.72685313,0.50010264,0.58496958,0.27314687
689,torso,0.56654650,0.73104459,0.51762503,0.56654650,0.26895541
690,torso,0.59603560,0.71704900,0.46931851,0.59603560,0.28295100
691,torso,0.50998628,0.74858201,0.49011505,0.50998628,0.25141799
692,torso,0.51515836,0.73257303,0.50245136,0.51515836,0.26742697
693,head,0.52523154,0.80015826,0.41432777,0.52523154,0.19984174
694,torso,0.52344567,0.80106783,0.41275898,0.52344567,0.19893217
695,head,0.52534074,0.81003243,0.39938134,0.52534074,0.18996757
696,head,0.52577585,0.81694144,0.38597873,0.52577585,0.18305856
697,head,0.51417202,0.81396639,0.39213997,0.51417202,0.18603361
698,head,0.51341307,0.80794585,0.40370333,0.51341307,0.19205415
699,head,0.51805586,0.82827908,0.36504033,0.51805586,0.17172092
700,head,0.51232356,0.82106692,0.37686455,0.51232356,0.17893308
701,head,0.51570988,0.84201902,0.36428836,0.51570988,0.15798098
